sku,product_name,month,units,order_lines,avg_price
251,Brooks Women's Ghost 6 Running Shoe,2017-07-01,37.0,14,89.98999786
251,Brooks Women's Ghost 6 Running Shoe,2017-08-01,45.0,14,89.98999786
251,Brooks Women's Ghost 6 Running Shoe,2017-09-01,18.0,6,89.98999786
258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-04-01,10.0,3,94.98999786
258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-05-01,27.0,10,94.98999786
258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-06-01,41.0,15,94.98999785999999
258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-07-01,42.0,16,94.98999786
258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-08-01,57.0,19,94.98999786000002
258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-09-01,29.0,7,94.98999786
273,Under Armour Kids' Mercenary Slide,2015-01-01,20.0,8,27.98999977
273,Under Armour Kids' Mercenary Slide,2015-02-01,29.0,8,27.98999977
273,Under Armour Kids' Mercenary Slide,2015-03-01,46.0,13,27.98999977
273,Under Armour Kids' Mercenary Slide,2015-04-01,22.0,7,27.98999977
273,Under Armour Kids' Mercenary Slide,2015-05-01,50.0,17,27.98999977
273,Under Armour Kids' Mercenary Slide,2015-06-01,30.0,10,27.989999770000004
273,Under Armour Kids' Mercenary Slide,2015-07-01,33.0,10,27.989999770000004
273,Under Armour Kids' Mercenary Slide,2015-08-01,25.0,7,27.98999977
273,Under Armour Kids' Mercenary Slide,2015-09-01,25.0,8,27.989999770000004
273,Under Armour Kids' Mercenary Slide,2015-10-01,32.0,9,27.989999770000004
273,Under Armour Kids' Mercenary Slide,2015-11-01,23.0,8,27.98999977
273,Under Armour Kids' Mercenary Slide,2015-12-01,25.0,8,27.98999977
273,Under Armour Kids' Mercenary Slide,2016-01-01,29.0,9,27.98999977
273,Under Armour Kids' Mercenary Slide,2016-02-01,39.0,12,27.98999977
273,Under Armour Kids' Mercenary Slide,2016-03-01,36.0,11,27.98999977
273,Under Armour Kids' Mercenary Slide,2016-04-01,26.0,9,27.989999770000004
273,Under Armour Kids' Mercenary Slide,2016-05-01,51.0,14,27.98999977
273,Under Armour Kids' Mercenary Slide,2016-06-01,18.0,6,27.98999977
273,Under Armour Kids' Mercenary Slide,2016-07-01,14.0,6,27.98999977
273,Under Armour Kids' Mercenary Slide,2016-08-01,11.0,5,27.989999770000004
273,Under Armour Kids' Mercenary Slide,2016-09-01,31.0,10,27.989999770000004
273,Under Armour Kids' Mercenary Slide,2016-10-01,20.0,8,27.98999977
273,Under Armour Kids' Mercenary Slide,2016-11-01,33.0,8,27.989999770000004
273,Under Armour Kids' Mercenary Slide,2016-12-01,35.0,12,27.98999977
273,Under Armour Kids' Mercenary Slide,2017-01-01,24.0,7,27.98999977
273,Under Armour Kids' Mercenary Slide,2017-02-01,22.0,7,27.98999977
273,Under Armour Kids' Mercenary Slide,2017-03-01,17.0,7,27.98999977
273,Under Armour Kids' Mercenary Slide,2017-04-01,29.0,7,27.98999977
276,Under Armour Women's Ignite Slide,2015-01-01,37.0,12,31.98999977
276,Under Armour Women's Ignite Slide,2015-02-01,24.0,8,31.989999770000004
276,Under Armour Women's Ignite Slide,2015-03-01,42.0,14,31.989999770000004
276,Under Armour Women's Ignite Slide,2015-04-01,24.0,8,31.98999977
276,Under Armour Women's Ignite Slide,2015-05-01,28.0,11,31.98999977
276,Under Armour Women's Ignite Slide,2015-06-01,18.0,9,31.989999770000004
276,Under Armour Women's Ignite Slide,2015-07-01,30.0,12,31.98999977
276,Under Armour Women's Ignite Slide,2015-08-01,59.0,18,31.989999770000004
276,Under Armour Women's Ignite Slide,2015-09-01,22.0,7,31.98999977
276,Under Armour Women's Ignite Slide,2015-10-01,16.0,6,31.98999977
276,Under Armour Women's Ignite Slide,2015-11-01,65.0,25,31.989999770000004
276,Under Armour Women's Ignite Slide,2015-12-01,60.0,19,31.98999977
276,Under Armour Women's Ignite Slide,2016-01-01,30.0,10,31.989999770000004
276,Under Armour Women's Ignite Slide,2016-02-01,36.0,11,31.98999977
276,Under Armour Women's Ignite Slide,2016-03-01,41.0,14,31.98999977
276,Under Armour Women's Ignite Slide,2016-04-01,29.0,10,31.989999770000004
276,Under Armour Women's Ignite Slide,2016-05-01,23.0,9,31.989999770000004
276,Under Armour Women's Ignite Slide,2016-06-01,11.0,5,31.989999770000004
276,Under Armour Women's Ignite Slide,2016-07-01,36.0,11,31.98999977
276,Under Armour Women's Ignite Slide,2016-08-01,46.0,14,31.98999977
276,Under Armour Women's Ignite Slide,2016-09-01,42.0,15,31.98999977
276,Under Armour Women's Ignite Slide,2016-10-01,58.0,17,31.98999977
276,Under Armour Women's Ignite Slide,2016-11-01,27.0,9,31.989999770000004
276,Under Armour Women's Ignite Slide,2016-12-01,29.0,7,31.98999977
276,Under Armour Women's Ignite Slide,2017-01-01,9.0,3,31.98999977
276,Under Armour Women's Ignite Slide,2017-02-01,21.0,8,31.98999977
276,Under Armour Women's Ignite Slide,2017-03-01,34.0,10,31.989999770000004
276,Under Armour Women's Ignite Slide,2017-04-01,22.0,9,31.989999770000004
278,Under Armour Men's Compression EV SL Slide,2015-01-01,25.0,9,44.99000168
278,Under Armour Men's Compression EV SL Slide,2015-02-01,31.0,9,44.99000168
278,Under Armour Men's Compression EV SL Slide,2015-03-01,34.0,11,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2015-04-01,29.0,9,44.99000168
278,Under Armour Men's Compression EV SL Slide,2015-05-01,35.0,14,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2015-06-01,54.0,15,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2015-07-01,41.0,16,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2015-08-01,29.0,12,44.99000168
278,Under Armour Men's Compression EV SL Slide,2015-09-01,30.0,10,44.99000168
278,Under Armour Men's Compression EV SL Slide,2015-10-01,18.0,8,44.99000168
278,Under Armour Men's Compression EV SL Slide,2015-11-01,31.0,13,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2015-12-01,55.0,19,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2016-01-01,33.0,10,44.99000168
278,Under Armour Men's Compression EV SL Slide,2016-02-01,28.0,10,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2016-03-01,17.0,4,44.99000168
278,Under Armour Men's Compression EV SL Slide,2016-04-01,23.0,7,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2016-05-01,27.0,10,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2016-06-01,29.0,10,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2016-07-01,13.0,6,44.99000168
278,Under Armour Men's Compression EV SL Slide,2016-08-01,20.0,7,44.99000167999999
278,Under Armour Men's Compression EV SL Slide,2016-09-01,26.0,11,44.99000168
278,Under Armour Men's Compression EV SL Slide,2016-10-01,36.0,12,44.99000168
278,Under Armour Men's Compression EV SL Slide,2016-11-01,25.0,8,44.99000168
278,Under Armour Men's Compression EV SL Slide,2016-12-01,37.0,11,44.99000168
278,Under Armour Men's Compression EV SL Slide,2017-01-01,22.0,6,44.99000168
278,Under Armour Men's Compression EV SL Slide,2017-02-01,18.0,6,44.99000168
278,Under Armour Men's Compression EV SL Slide,2017-03-01,28.0,8,44.99000168
278,Under Armour Men's Compression EV SL Slide,2017-04-01,19.0,9,44.990001680000006
282,Under Armour Women's Ignite PIP VI Slide,2015-01-01,33.0,9,31.989999770000004
282,Under Armour Women's Ignite PIP VI Slide,2015-02-01,33.0,13,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2015-03-01,28.0,10,31.989999770000004
282,Under Armour Women's Ignite PIP VI Slide,2015-04-01,27.0,11,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2015-05-01,12.0,4,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2015-06-01,30.0,10,31.989999770000004
282,Under Armour Women's Ignite PIP VI Slide,2015-07-01,46.0,11,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2015-08-01,39.0,12,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2015-09-01,44.0,16,31.989999770000004
282,Under Armour Women's Ignite PIP VI Slide,2015-10-01,40.0,13,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2015-11-01,35.0,13,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2015-12-01,24.0,8,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2016-01-01,32.0,10,31.989999770000004
282,Under Armour Women's Ignite PIP VI Slide,2016-02-01,26.0,10,31.989999770000004
282,Under Armour Women's Ignite PIP VI Slide,2016-03-01,19.0,7,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2016-04-01,18.0,5,31.989999770000004
282,Under Armour Women's Ignite PIP VI Slide,2016-05-01,26.0,9,31.989999770000004
282,Under Armour Women's Ignite PIP VI Slide,2016-06-01,51.0,18,31.989999770000004
282,Under Armour Women's Ignite PIP VI Slide,2016-07-01,49.0,17,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2016-08-01,43.0,13,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2016-09-01,31.0,10,31.989999770000004
282,Under Armour Women's Ignite PIP VI Slide,2016-10-01,21.0,6,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2016-11-01,17.0,7,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2016-12-01,32.0,11,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2017-01-01,20.0,7,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2017-02-01,33.0,11,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2017-03-01,16.0,6,31.98999977
282,Under Armour Women's Ignite PIP VI Slide,2017-04-01,23.0,8,31.98999977
295,Fitbit The One Wireless Activity & Sleep Trac,2017-04-01,8.0,3,99.94999695
295,Fitbit The One Wireless Activity & Sleep Trac,2017-05-01,33.0,11,99.94999695
295,Fitbit The One Wireless Activity & Sleep Trac,2017-06-01,30.0,10,99.94999694999998
295,Fitbit The One Wireless Activity & Sleep Trac,2017-07-01,42.0,14,99.94999695
295,Fitbit The One Wireless Activity & Sleep Trac,2017-08-01,51.0,16,99.94999695
295,Fitbit The One Wireless Activity & Sleep Trac,2017-09-01,23.0,8,99.94999695
303,Garmin Forerunner 910XT GPS Watch,2017-09-01,35.0,35,399.98999019999997
305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-04-01,3.0,3,199.0
305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-05-01,18.0,18,199.0
305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-06-01,12.0,12,199.0
305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-07-01,17.0,17,199.0
305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-08-01,10.0,10,199.0
305,Mio ALPHA Heart Rate Monitor/Sport Watch,2017-09-01,7.0,7,199.0
306,Polar FT4 Heart Rate Monitor,2017-04-01,7.0,3,89.98999786
306,Polar FT4 Heart Rate Monitor,2017-05-01,45.0,13,89.98999786
306,Polar FT4 Heart Rate Monitor,2017-06-01,61.0,16,89.98999786
306,Polar FT4 Heart Rate Monitor,2017-07-01,15.0,6,89.98999786
306,Polar FT4 Heart Rate Monitor,2017-08-01,50.0,16,89.98999786
306,Polar FT4 Heart Rate Monitor,2017-09-01,18.0,6,89.98999786
311,Polar Loop Activity Tracker,2017-04-01,4.0,4,109.9499969
311,Polar Loop Activity Tracker,2017-05-01,11.0,11,109.9499969
311,Polar Loop Activity Tracker,2017-06-01,10.0,10,109.9499969
311,Polar Loop Activity Tracker,2017-07-01,12.0,12,109.94999689999999
311,Polar Loop Activity Tracker,2017-08-01,13.0,13,109.9499969
311,Polar Loop Activity Tracker,2017-09-01,4.0,4,109.9499969
359,Nike Men's Free TR 5.0 TB Training Shoe,2017-04-01,9.0,2,99.98999786
359,Nike Men's Free TR 5.0 TB Training Shoe,2017-05-01,49.0,18,99.98999786
359,Nike Men's Free TR 5.0 TB Training Shoe,2017-06-01,28.0,10,99.98999786
359,Nike Men's Free TR 5.0 TB Training Shoe,2017-07-01,62.0,19,99.98999786
359,Nike Men's Free TR 5.0 TB Training Shoe,2017-08-01,45.0,15,99.98999786
359,Nike Men's Free TR 5.0 TB Training Shoe,2017-09-01,13.0,4,99.98999786
364,Total Gym 1400,2017-09-01,36.0,36,299.98999019999997
365,Perfect Fitness Perfect Rip Deck,2015-01-01,2390.0,802,59.9900016799996
365,Perfect Fitness Perfect Rip Deck,2015-02-01,2005.0,660,59.990001679999864
365,Perfect Fitness Perfect Rip Deck,2015-03-01,2355.0,773,59.990001679999644
365,Perfect Fitness Perfect Rip Deck,2015-04-01,2187.0,726,59.99000167999973
365,Perfect Fitness Perfect Rip Deck,2015-05-01,2220.0,750,59.990001679999686
365,Perfect Fitness Perfect Rip Deck,2015-06-01,2142.0,722,59.990001679999736
365,Perfect Fitness Perfect Rip Deck,2015-07-01,2274.0,748,59.990001679999686
365,Perfect Fitness Perfect Rip Deck,2015-08-01,2411.0,801,59.9900016799996
365,Perfect Fitness Perfect Rip Deck,2015-09-01,2177.0,726,59.99000167999973
365,Perfect Fitness Perfect Rip Deck,2015-10-01,2171.0,732,59.990001679999715
365,Perfect Fitness Perfect Rip Deck,2015-11-01,2205.0,733,59.99000167999971
365,Perfect Fitness Perfect Rip Deck,2015-12-01,2218.0,742,59.9900016799997
365,Perfect Fitness Perfect Rip Deck,2016-01-01,2188.0,748,59.990001679999686
365,Perfect Fitness Perfect Rip Deck,2016-02-01,2047.0,674,59.990001679999835
365,Perfect Fitness Perfect Rip Deck,2016-03-01,2401.0,798,59.99000167999961
365,Perfect Fitness Perfect Rip Deck,2016-04-01,2225.0,739,59.99000167999971
365,Perfect Fitness Perfect Rip Deck,2016-05-01,2432.0,802,59.9900016799996
365,Perfect Fitness Perfect Rip Deck,2016-06-01,2181.0,728,59.99000167999972
365,Perfect Fitness Perfect Rip Deck,2016-07-01,2228.0,728,59.99000167999972
365,Perfect Fitness Perfect Rip Deck,2016-08-01,2311.0,761,59.990001679999665
365,Perfect Fitness Perfect Rip Deck,2016-09-01,2224.0,755,59.99000167999968
365,Perfect Fitness Perfect Rip Deck,2016-10-01,2278.0,753,59.99000167999968
365,Perfect Fitness Perfect Rip Deck,2016-11-01,2260.0,737,59.9900016799997
365,Perfect Fitness Perfect Rip Deck,2016-12-01,2361.0,771,59.99000167999966
365,Perfect Fitness Perfect Rip Deck,2017-01-01,2270.0,757,59.99000167999967
365,Perfect Fitness Perfect Rip Deck,2017-02-01,2136.0,696,59.990001679999786
365,Perfect Fitness Perfect Rip Deck,2017-03-01,2215.0,756,59.99000167999968
365,Perfect Fitness Perfect Rip Deck,2017-04-01,2224.0,743,59.9900016799997
365,Perfect Fitness Perfect Rip Deck,2017-05-01,2218.0,733,59.99000167999971
365,Perfect Fitness Perfect Rip Deck,2017-06-01,1934.0,653,59.99000167999985
365,Perfect Fitness Perfect Rip Deck,2017-07-01,2305.0,783,59.99000167999964
365,Perfect Fitness Perfect Rip Deck,2017-08-01,2313.0,754,59.99000167999968
365,Perfect Fitness Perfect Rip Deck,2017-09-01,2072.0,694,59.99000167999979
365,Perfect Fitness Perfect Rip Deck,2017-10-01,120.0,37,59.990001679999985
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-01-01,620.0,620,129.99000550000056
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-02-01,642.0,642,129.99000550000062
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-03-01,618.0,618,129.99000550000065
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-04-01,653.0,653,129.99000550000073
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-01,644.0,644,129.99000550000082
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-01,666.0,666,129.99000550000088
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-01,664.0,664,129.990005500001
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-01,688.0,688,129.99000550000085
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-09-01,678.0,678,129.99000550000088
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-10-01,677.0,677,129.99000550000085
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-11-01,661.0,661,129.9900055000008
403,Nike Men's CJ Elite 2 TD Football Cleat,2015-12-01,721.0,721,129.99000550000093
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-01-01,683.0,683,129.9900055000008
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-02-01,635.0,635,129.9900055000007
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-03-01,675.0,675,129.99000550000073
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-04-01,683.0,683,129.99000550000082
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-05-01,677.0,677,129.99000550000082
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-06-01,672.0,672,129.99000550000082
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-07-01,687.0,687,129.99000550000088
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-08-01,725.0,725,129.99000550000093
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-09-01,684.0,684,129.99000550000088
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-10-01,725.0,725,129.990005500001
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-11-01,656.0,656,129.99000550000085
403,Nike Men's CJ Elite 2 TD Football Cleat,2016-12-01,686.0,686,129.9900055000008
403,Nike Men's CJ Elite 2 TD Football Cleat,2017-01-01,663.0,663,129.9900055000007
403,Nike Men's CJ Elite 2 TD Football Cleat,2017-02-01,579.0,579,129.9900055000005
403,Nike Men's CJ Elite 2 TD Football Cleat,2017-03-01,726.0,726,129.99000550000093
403,Nike Men's CJ Elite 2 TD Football Cleat,2017-04-01,664.0,664,129.9900055000007
403,Nike Men's CJ Elite 2 TD Football Cleat,2017-05-01,740.0,740,129.990005500001
403,Nike Men's CJ Elite 2 TD Football Cleat,2017-06-01,675.0,675,129.99000550000076
403,Nike Men's CJ Elite 2 TD Football Cleat,2017-07-01,707.0,707,129.99000550000088
403,Nike Men's CJ Elite 2 TD Football Cleat,2017-08-01,678.0,678,129.9900055000008
403,Nike Men's CJ Elite 2 TD Football Cleat,2017-09-01,662.0,662,129.99000550000088
403,Nike Men's CJ Elite 2 TD Football Cleat,2017-10-01,32.0,32,129.99000549999997
502,Nike Men's Dri-FIT Victory Golf Polo,2015-01-01,1857.0,627,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-02-01,1807.0,586,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-03-01,2004.0,665,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-04-01,1938.0,662,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-05-01,1926.0,649,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-06-01,1742.0,591,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-07-01,2163.0,698,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-08-01,1920.0,663,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-09-01,1875.0,634,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-10-01,1962.0,653,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-11-01,1773.0,582,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2015-12-01,1873.0,609,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-01-01,2069.0,698,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-02-01,1715.0,583,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-03-01,1847.0,617,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-04-01,1797.0,613,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-05-01,1923.0,656,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-06-01,1881.0,639,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-07-01,1969.0,656,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-08-01,2082.0,687,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-09-01,1859.0,620,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-10-01,2011.0,662,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-11-01,1847.0,627,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2016-12-01,1859.0,631,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2017-01-01,1974.0,654,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2017-02-01,1956.0,624,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2017-03-01,2036.0,655,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2017-04-01,1702.0,593,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2017-05-01,1860.0,617,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2017-06-01,1889.0,628,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2017-07-01,1867.0,631,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2017-08-01,1926.0,657,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2017-09-01,1969.0,641,50.0
502,Nike Men's Dri-FIT Victory Golf Polo,2017-10-01,78.0,27,50.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-01-01,28.0,10,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-02-01,23.0,8,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-03-01,30.0,9,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-04-01,18.0,6,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-05-01,48.0,14,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-06-01,30.0,12,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-07-01,44.0,16,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-08-01,18.0,6,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-09-01,27.0,9,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-10-01,30.0,12,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-11-01,41.0,14,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2015-12-01,21.0,7,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-01-01,25.0,9,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-02-01,35.0,12,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-03-01,72.0,19,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-04-01,31.0,10,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-05-01,28.0,10,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-06-01,50.0,16,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-07-01,36.0,10,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-08-01,54.0,15,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-09-01,34.0,12,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-10-01,35.0,12,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-11-01,18.0,4,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2016-12-01,38.0,13,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2017-01-01,20.0,8,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2017-02-01,25.0,9,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2017-03-01,26.0,9,30.0
564,Nike Men's Deutschland Weltmeister Winners Bl,2017-04-01,22.0,7,30.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-01-01,47.0,15,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-02-01,32.0,13,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-03-01,39.0,12,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-04-01,40.0,11,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-05-01,30.0,10,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-06-01,41.0,13,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-07-01,24.0,11,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-08-01,21.0,9,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-09-01,35.0,12,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-10-01,45.0,13,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-11-01,29.0,9,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2015-12-01,52.0,15,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-01-01,21.0,6,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-02-01,56.0,15,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-03-01,43.0,12,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-04-01,33.0,10,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-05-01,18.0,7,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-06-01,29.0,10,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-07-01,39.0,11,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-08-01,26.0,9,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-09-01,43.0,14,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-10-01,38.0,13,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-11-01,31.0,10,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2016-12-01,34.0,12,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2017-01-01,18.0,8,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2017-02-01,31.0,9,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2017-03-01,36.0,12,70.0
565,adidas Youth Germany Black/Red Away Match Soc,2017-04-01,38.0,13,70.0
567,adidas Men's Germany Black Crest Away Tee,2015-01-01,25.0,7,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-02-01,38.0,11,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-03-01,42.0,14,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-04-01,56.0,17,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-05-01,23.0,7,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-06-01,29.0,11,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-07-01,30.0,9,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-08-01,30.0,8,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-09-01,20.0,8,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-10-01,41.0,16,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-11-01,17.0,7,25.0
567,adidas Men's Germany Black Crest Away Tee,2015-12-01,31.0,11,25.0
567,adidas Men's Germany Black Crest Away Tee,2016-01-01,21.0,8,25.0
567,adidas Men's Germany Black Crest Away Tee,2016-02-01,49.0,16,25.0
567,adidas Men's Germany Black Crest Away Tee,2016-03-01,21.0,7,25.0
567,adidas Men's Germany Black Crest Away Tee,2016-04-01,40.0,12,25.0
567,adidas Men's Germany Black Crest Away Tee,2016-05-01,52.0,18,25.0
567,adidas Men's Germany Black Crest Away Tee,2016-06-01,21.0,9,25.0
567,adidas Men's Germany Black Crest Away Tee,2016-07-01,39.0,15,25.0
567,adidas Men's Germany Black Crest Away Tee,2016-08-01,24.0,6,25.0
567,adidas Men's Germany Black Crest Away Tee,2016-09-01,20.0,9,25.0
